unique_id,OPtreat,noref,OP,age_hhr,qa1p11_hhr,qa1p12_hhr,quartile1,ravtest,digtest,testz,peanutz,othertype,OPpuzzletypeA,weekend,OPtestz,OPtreat1,OPtreat2,OPtreat3,OPtreat4,OPtreat5,OPtreat6,OPtreat7,OPtestzOPtreat1,OPtestzOPtreat2,OPtestzOPtreat3,OPtestzOPtreat4,OPtestzOPtreat5,OPtestzOPtreat6,OPtestzOPtreat7,refage,OPed,OPravtest,OPdigtest,refravtest,refdigtest,OPagegrp,literate_hhr,class5_hhr,class10_hhr,married_hhr,employed_hhr,hhhead_hhr,young_hhr,income,ln_income,antperf_puzzle,wkid,numcorrect,anyrain,sumrefrain,ref,refactualmeantemp,reftestz,refincome,reflnincome,refed_cont,OP_relative_REFrep,OP_coworkers_REFrep,refcode,OPed_cont,missingscore
711,Pure Effort Task 2,1,1,38,1,2,0,2,12,,.028955951,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 10,2,12,,,35,1,0,1,1,1,0,0,4500,8.412055,,53,,0,0,0,,,,,,,,,10,
712,Low Fixed Pay,1,1,40,1,1,0,3,12,-.68452477,,0,1,0,-.68452477,0,1,0,0,0,0,0,0,-.68452477,0,0,0,0,0,,Class 6,3,12,,,40,1,0,1,1,1,1,0,2500,7.8244457,,53,3,0,0,0,,,,,,,,,6,
714,Pure Effort Task 2,0,1,38,1,1,0,1,18,,-.21483353,,1,0,,0,0,0,0,0,0,1,,,,,,,,42,Class 10,1,18,1,12,35,1,0,1,1,1,1,0,3000,8.0067005,,53,,0,0,1,92,1.1616904,3600,8.1889668,8,0,0,8,10,
715,High Stakes Performance Pay,0,1,41,1,1,0,2,4,.38059935,,0,1,0,.38059935,0,0,0,1,0,0,0,0,0,0,.38059935,0,0,0,36,Class 4,2,4,2,7,40,1,1,0,1,1,1,0,3000,8.0067005,3,53,3,0,0,1,92,.001888541,2500,7.8244457,3,0,0,20,4,
716,Pure Effort Task 2,1,1,43,1,2,0,2,12,,.51653492,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 11,2,12,,,40,1,0,0,1,1,1,0,3000,8.0067005,,53,,0,0,0,,,,,,,,,11,
717,Very Low Fixed Pay,0,1,43,1,1,0,2,12,-.77920252,,1,1,1,-.77920252,0,0,1,0,0,0,0,0,0,-.77920252,0,0,0,0,39,Class 7,2,12,2,11,40,1,0,1,1,1,1,0,2000,7.6014023,4,52,2,0,1,1,90,.33326051,3000,8.0067005,5,0,0,4,7,
718,Low Fixed Pay,0,1,24,1,1,0,3,13,-.4951694,,1,1,1,-.4951694,0,1,0,0,0,0,0,0,-.4951694,0,0,0,0,0,26,Class 12,3,13,3,11,20,1,0,0,0,1,0,1,4500,8.412055,4,52,4,0,1,1,90,-.94488847,2500,7.8244457,12,0,0,5,12,
719,Very Low Fixed Pay,0,1,22,1,1,1,1,6,-.73186368,,1,1,1,-.73186368,0,0,1,0,0,0,0,0,0,-.73186368,0,0,0,0,25,Class 8,1,6,3,9,20,1,0,1,0,1,0,1,3000,8.0067005,3,52,4,0,1,1,90,-1.252591,3000,8.0067005,13,0,0,2,8,
722,Very Low Fixed Pay,0,1,60,1,1,0,2,11,.23858279,,1,1,1,.23858279,0,0,1,0,0,0,0,0,0,.23858279,0,0,0,0,21,Never attended school,2,11,3,10,55,0,0,0,1,1,1,0,2000,7.6014023,4,52,3,0,1,1,89,-1.1815827,0,0,10,0,0,2,0,
724,Low Fixed Pay,0,1,36,1,2,0,2,12,.35692993,,0,1,1,.35692993,0,1,0,0,0,0,0,0,.35692993,0,0,0,0,0,46,Class 9,2,12,1,7,35,1,0,1,1,1,0,0,5000,8.5173931,,52,3,0,1,1,84,-.68452477,7000,8.8538084,3,0,0,3,9,
726,Pure Effort Task 1,0,1,26,1,2,0,1,14,,.67906123,,1,1,,0,0,0,0,0,1,0,,,,,,,,22,Graduate and above,1,14,3,9,25,1,0,0,1,1,0,0,6000,8.6996813,,52,,0,1,1,89,-.85021079,0,0,10,0,0,99,13,
727,Pure Effort Task 1,1,1,23,1,1,1,2,16,,-.052307207,,1,1,,0,0,0,0,0,1,0,,,,,,,,,Class 12,2,16,,,20,1,0,0,0,1,0,1,1500,7.3138866,,52,,0,1,0,,,,,,,,,12,
728,High Stakes Performance Pay,1,1,25,1,1,0,1,8,-.66085535,,0,1,1,-.66085535,0,0,0,1,0,0,0,0,0,0,-.66085535,0,0,0,,Class 2,1,8,,,25,1,1,0,1,1,0,0,1800,7.4960976,,52,2,0,1,0,,,,,,,,,2,
729,High Fixed Pay,0,1,30,1,1,0,2,14,-.68452477,,1,1,1,-.68452477,1,0,0,0,0,0,0,-.68452477,0,0,0,0,0,0,28,Graduate and above,2,14,2,10,30,1,0,0,1,1,1,0,4500,8.412055,3,52,4,0,1,1,90,-.021780884,4500,8.412055,13,0,0,23,13,
732,Pure Effort Task 1,0,1,30,1,2,1,3,11,,1.4104296,,1,1,,0,0,0,0,0,1,0,,,,,,,,21,Class 12,3,11,1,5,30,1,0,0,1,1,1,0,3500,8.1608038,,52,,0,1,1,89,-.40049168,3500,8.1608038,6,1,0,1,12,
733,Low Stakes Performance Pay,0,1,35,1,2,0,2,13,1.3983847,,0,1,1,1.3983847,0,0,0,0,1,0,0,0,0,0,0,1.3983847,0,0,26,Class 7,2,13,1,13,35,1,0,1,1,1,0,0,3000,8.0067005,,52,4,0,1,1,84,.56995475,30000,10.308986,13,0,0,3,7,
734,High Fixed Pay,0,1,27,1,3,1,2,9,1.0670127,,0,1,1,1.0670127,1,0,0,0,0,0,0,1.0670127,0,0,0,0,0,0,21,Class 5,2,9,2,6,25,1,1,0,0,1,0,0,1800,7.4960976,,52,4,0,1,1,84,-1.0158968,3000,8.0067005,7,0,0,1,5,
735,Pure Effort Task 2,0,1,45,1,2,0,2,8,,.51653492,,1,1,,0,0,0,0,0,0,1,,,,,,,,22,Class 4,2,8,2,12,45,1,1,0,1,1,1,0,4500,8.412055,,52,,0,1,1,89,.9960044,0,0,11,1,0,99,4,
736,High Stakes Performance Pay,0,1,30,1,1,0,3,14,-.99222732,,1,1,1,-.99222732,0,0,0,1,0,0,0,0,0,0,-.99222732,0,0,0,22,Graduate and above,3,14,2,12,30,1,0,0,1,1,1,0,6000,8.6996813,4,52,2,0,1,1,89,-1.2289215,4500,8.412055,12,0,0,21,13,
737,Pure Effort Task 1,0,1,45,1,1,1,0,7,,.028955951,,1,1,,0,0,0,0,0,1,0,,,,,,,,24,Class 4,0,7,3,12,45,1,1,0,1,1,1,0,3000,8.0067005,,52,,0,1,1,89,-.73186368,3000,8.0067005,12,0,0,2,4,
739,Pure Effort Task 2,1,1,21,1,2,0,1,20,,3.116956,,1,1,,0,0,0,0,0,0,1,,,,,,,,,Class 12,1,20,,,20,1,0,0,0,1,0,1,2000,7.6014023,,52,,0,1,0,,,,,,,,,12,
740,High Stakes Performance Pay,0,1,21,1,1,0,3,14,-.80287194,,1,1,1,-.80287194,0,0,0,1,0,0,0,0,0,0,-.80287194,0,0,0,28,Class 12,3,14,3,8,20,1,0,0,0,1,0,1,3000,8.0067005,3,52,4,0,1,1,90,-1.2999299,4500,8.412055,13,0,0,23,12,
741,High Fixed Pay,0,1,42,1,1,1,2,6,-.4951694,,1,1,1,-.4951694,1,0,0,0,0,0,0,-.4951694,0,0,0,0,0,0,37,Class 7,2,6,1,6,40,1,0,1,1,1,0,0,2500,7.8244457,3,52,4,0,1,1,89,-.85021079,0,0,8,0,0,98,7,
743,Pure Effort Task 1,0,1,20,1,3,0,1,17,,-.45862299,,1,1,,0,0,0,0,0,1,0,,,,,,,,40,Class 8,1,17,3,10,20,1,0,1,0,1,0,1,3000,8.0067005,,52,,0,1,1,90,.6172936,3000,8.0067005,8,0,0,3,8,
744,Pure Effort Task 1,1,1,41,1,2,0,3,12,,1.085377,,1,1,,0,0,0,0,0,1,0,,,,,,,,,Graduate and above,3,12,,,40,1,0,0,1,1,1,0,8000,8.9873219,,52,,0,1,0,,,,,,,,,13,
746,Pure Effort Task 1,0,1,31,1,1,1,2,9,,.43527174,,1,1,,0,0,0,0,0,1,0,,,,,,,,19,Class 4,2,9,1,9,30,1,1,0,1,1,0,0,2100,7.6501689,,52,,0,1,1,84,.56995475,2500,7.8244457,12,0,0,,4,
747,Pure Effort Task 1,1,1,32,1,1,0,1,9,,.11021911,,1,1,,0,0,0,0,0,1,0,,,,,,,,,Class 4,1,9,,,30,1,1,0,1,1,1,0,3500,8.1608038,,52,,0,1,0,,,,,,,,,4,
748,Very Low Fixed Pay,1,1,31,1,2,0,2,11,.9960044,,0,1,1,.9960044,0,0,1,0,0,0,0,0,0,.9960044,0,0,0,0,,Class 12,2,11,,,30,1,0,0,0,1,0,0,4000,8.2943001,,52,4,0,1,0,,,,,,,,,12,
749,Pure Effort Task 2,0,1,20,2,,0,1,11,,-.8649388,,1,1,,0,0,0,0,0,0,1,,,,,,,,23,Class 8,1,11,0,12,20,1,0,1,0,0,0,1,0,0,,52,,0,1,1,89,-1.7023101,1500,7.3138866,10,0,0,2,8,
751,Low Fixed Pay,1,1,29,1,1,0,1,8,-.99222732,,0,1,1,-.99222732,0,1,0,0,0,0,0,0,-.99222732,0,0,0,0,0,,Class 8,1,8,,,25,1,0,1,1,1,1,0,1800,7.4960976,,52,2,0,1,0,,,,,,,,,8,
752,High Fixed Pay,0,1,24,1,2,0,1,13,.94866556,,1,1,1,.94866556,1,0,0,0,0,0,0,.94866556,0,0,0,0,0,0,24,Class 6,1,13,2,16,20,1,0,1,0,1,0,1,1200,7.09091,4,51,4,1,1,1,89,.85398787,5000,8.5173931,10,0,0,12,6,
754,Low Fixed Pay,0,1,21,1,2,0,2,16,.85398787,,1,1,1,.85398787,0,1,0,0,0,0,0,0,.85398787,0,0,0,0,0,20,Class 12,2,16,3,18,20,1,0,0,0,1,0,1,1000,6.9087548,4,51,4,1,1,1,90,1.3273764,2000,7.6014023,12,1,0,2,12,
755,Low Fixed Pay,0,1,40,1,2,0,3,17,1.6587483,,1,1,1,1.6587483,0,1,0,0,0,0,0,0,1.6587483,0,0,0,0,0,30,Graduate and above,3,17,2,17,40,1,0,0,1,1,1,0,10000,9.2104406,,51,4,1,1,1,89,1.6587483,3000,8.0067005,10,0,0,1,13,
756,Pure Effort Task 1,0,1,40,1,2,0,2,7,,-.052307207,,1,1,,0,0,0,0,0,1,0,,,,,,,,38,Class 9,2,7,2,10,40,1,0,1,0,1,0,0,16000,9.6804066,,51,,1,1,1,89,.47527704,5000,8.5173931,6,0,0,3,9,
757,Low Fixed Pay,0,1,24,2,,0,2,12,-.63718593,,1,1,1,-.63718593,0,1,0,0,0,0,0,0,-.63718593,0,0,0,0,0,25,Class 10,2,12,2,13,20,1,0,1,0,0,0,1,0,0,4,51,2,1,1,1,89,.40426877,0,0,12,0,0,99,10,
758,Pure Effort Task 2,0,1,21,1,5,0,2,25,,-.6211493,,1,1,,0,0,0,0,0,0,1,,,,,,,,23,Class 12,2,25,2,12,20,1,0,0,0,1,0,1,400,5.9939613,,51,,1,1,1,90,-2.0336821,400,5.9939613,7,0,0,13,12,
772,Pure Effort Task 2,1,1,42,1,2,1,2,12,,-1.2712545,,1,1,,0,0,0,0,0,0,1,,,,,,,,,Class 9,2,12,,,40,1,0,1,1,1,0,0,3500,8.1608038,,51,,1,1,0,,,,,,,,,9,
773,Pure Effort Task 2,0,1,29,1,2,0,2,14,,-.29609668,,1,1,,0,0,0,0,0,0,1,,,,,,,,26,Class 12,2,14,3,15,25,1,0,0,0,1,0,0,3500,8.1608038,,60,,1,2,1,83,1.3983847,3000,8.0067005,10,0,0,20,12,
776,Low Stakes Performance Pay,0,1,28,1,2,0,2,10,-.61351651,,1,1,1,-.61351651,0,0,0,0,1,0,0,0,0,0,0,-.61351651,0,0,29,Class 10,2,10,3,13,25,1,0,1,1,1,0,0,3500,8.1608038,4,51,2,1,1,1,89,.096566245,10000,9.2104406,9,1,0,3,10,
780,High Stakes Performance Pay,1,1,23,1,2,0,3,15,-.47149998,,0,1,1,-.47149998,0,0,0,1,0,0,0,0,0,0,-.47149998,0,0,0,,Class 12,3,15,,,20,1,0,0,1,1,1,1,4800,8.4765797,,51,2,1,1,0,,,,,,,,,12,
781,Pure Effort Task 1,0,1,29,1,1,1,2,8,,-1.3525177,,1,1,,0,0,0,0,0,1,0,,,,,,,,22,Never attended school,2,8,1,12,25,0,0,0,1,1,1,0,3000,8.0067005,,51,,1,1,1,84,.7356407,2000,7.6014023,5,0,0,1,0,
782,Pure Effort Task 2,0,1,25,1,1,1,2,6,,1.0041139,,1,1,,0,0,0,0,0,0,1,,,,,,,,34,Never attended school,2,6,3,21,25,0,0,0,1,1,1,0,3500,8.1608038,,51,,1,1,1,84,1.4457235,2000,7.6014023,9,0,0,33,0,
783,Pure Effort Task 1,0,1,25,1,3,0,2,12,,-1.6775703,,1,1,,0,0,0,0,0,1,0,,,,,,,,,Class 7,2,12,2,8,25,1,0,1,1,1,0,0,3000,8.0067005,,51,,1,1,1,89,-.82654136,2000,7.6014023,4,1,0,1,7,
784,Pure Effort Task 2,0,1,35,1,2,0,1,11,,.67906123,,1,1,,0,0,0,0,0,0,1,,,,,,,,38,Class 8,1,11,2,13,35,1,0,1,1,1,0,0,4500,8.412055,,51,,1,1,1,90,.78297961,2900,7.9728107,9,0,1,5,8,
785,High Stakes Performance Pay,0,1,34,1,1,0,2,11,.30959108,,1,1,1,.30959108,0,0,0,1,0,0,0,0,0,0,.30959108,0,0,0,37,Class 9,2,11,1,10,30,1,0,1,1,1,0,0,2000,7.6014023,4,51,3,1,1,1,90,1.0906821,2000,7.6014023,9,0,1,2,9,
786,Pure Effort Task 2,0,1,27,1,1,0,3,10,,-.21483353,,1,1,,0,0,0,0,0,0,1,,,,,,,,31,Class 9,3,10,2,8,25,1,0,1,1,1,0,0,2500,7.8244457,,51,,1,1,1,89,-1.5366241,3000,8.0067005,4,0,0,20,9,
787,Very Low Fixed Pay,0,1,46,2,,0,3,14,.66463244,,0,1,0,.66463244,0,0,1,0,0,0,0,0,0,.66463244,0,0,0,0,55,Class 12,3,14,2,14,45,1,0,0,1,0,0,0,0,0,2,50,3,0,3,1,83,1.0433433,1500,7.3138866,12,0,0,28,12,
788,Pure Effort Task 2,1,1,32,1,2,0,3,15,,.11021911,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 9,3,15,,,30,1,0,1,1,1,0,0,5000,8.5173931,,50,,0,3,0,,,,,,,,,9,
790,Pure Effort Task 2,1,1,40,1,2,0,2,12,,3.116956,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 6,2,12,,,40,1,0,1,1,1,0,0,12000,9.392745,,50,,0,3,0,,,,,,,,,6,
791,Low Fixed Pay,1,1,52,1,1,0,0,11,.87765729,,0,1,0,.87765729,0,1,0,0,0,0,0,0,.87765729,0,0,0,0,0,,Class 12,0,11,,,50,1,0,0,1,1,1,0,3000,8.0067005,,50,4,0,3,0,,,,,,,,,12,
792,Pure Effort Task 2,1,1,28,1,2,0,3,11,,1.2479033,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 12,3,11,,,25,1,0,0,1,1,0,0,8000,8.9873219,,50,,0,3,0,,,,,,,,,12,
795,High Stakes Performance Pay,0,1,32,1,1,0,1,10,-1.2289215,,0,1,0,-1.2289215,0,0,0,1,0,0,0,0,0,0,-1.2289215,0,0,0,27,Class 6,1,10,0,11,30,1,0,1,1,1,1,0,3000,8.0067005,4,50,1,0,3,1,85,-.045450311,6000,8.6996813,10,0,0,3,6,
797,Low Fixed Pay,0,1,21,1,4,0,2,13,.14390509,,0,1,0,.14390509,0,1,0,0,0,0,0,0,.14390509,0,0,0,0,0,20,Class 11,2,13,3,14,20,1,0,0,0,1,0,1,800,6.6858611,3,50,3,0,3,1,85,1.1616904,0,0,11,0,0,99,11,
802,Low Stakes Performance Pay,1,1,59,1,1,0,2,7,-.82654136,,0,1,0,-.82654136,0,0,0,0,1,0,0,0,0,0,0,-.82654136,0,0,,Never attended school,2,7,,,55,0,0,0,1,1,0,0,2000,7.6014023,,50,2,0,3,0,,,,,,,,,0,
803,Pure Effort Task 1,1,1,37,1,1,0,0,10,,.84158754,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Class 4,0,10,,,35,1,1,0,1,1,1,0,2500,7.8244457,,50,,0,3,0,,,,,,,,,4,
804,Pure Effort Task 2,0,1,20,1,5,1,2,13,,-1.2712545,,1,0,,0,0,0,0,0,0,1,,,,,,,,25,Class 12,2,13,1,10,20,1,0,0,0,1,0,1,700,6.5525079,,50,,0,3,1,83,.71197128,2400,7.7836404,10,0,0,4,12,
805,Very Low Fixed Pay,0,1,34,1,2,0,2,10,-.11645859,,1,1,0,-.11645859,0,0,1,0,0,0,0,0,0,-.11645859,0,0,0,0,24,Class 9,2,10,3,13,30,1,0,1,1,1,1,0,3000,8.0067005,3,50,3,0,3,1,78,.90132672,3000,8.0067005,10,1,0,17,9,
806,High Fixed Pay,0,1,30,1,2,0,3,17,-.42416111,,0,1,0,-.42416111,1,0,0,0,0,0,0,-.42416111,0,0,0,0,0,0,30,Class 11,3,17,3,13,30,1,0,0,0,1,0,0,2500,7.8244457,,50,2,0,3,1,83,.71197128,7000,8.8538084,9,1,0,17,11,
807,Low Fixed Pay,1,1,21,1,4,0,2,14,1.4457235,,0,1,0,1.4457235,0,1,0,0,0,0,0,0,1.4457235,0,0,0,0,0,,Class 10,2,14,,,20,1,0,1,0,1,0,1,1800,7.4960976,,50,4,0,3,0,,,,,,,,,10,
809,High Fixed Pay,0,1,20,1,5,0,2,15,.71197128,,0,1,0,.71197128,1,0,0,0,0,0,0,.71197128,0,0,0,0,0,0,35,Class 12,2,15,2,11,20,1,0,0,0,1,0,1,1000,6.9087548,3,50,3,0,3,1,83,.66463244,2600,7.8636513,4,1,0,14,12,
810,Low Fixed Pay,0,1,29,1,2,0,2,11,1.0433433,,0,1,0,1.0433433,0,1,0,0,0,0,0,0,1.0433433,0,0,0,0,0,48,Class 8,2,11,2,13,25,1,0,1,1,1,0,0,4000,8.2943001,4,50,4,0,3,1,85,.30959108,3500,8.1608038,10,0,0,5,8,
811,Pure Effort Task 1,0,1,31,1,1,0,2,11,,-.052307207,,1,0,,0,0,0,0,0,1,0,,,,,,,,21,Class 11,2,11,2,8,30,1,0,0,1,1,1,0,2500,7.8244457,,50,,0,3,1,85,1.1143515,600,6.3985949,12,0,0,16,11,
812,Pure Effort Task 1,0,1,24,1,2,0,3,20,,1.8167454,,1,0,,0,0,0,0,0,1,0,,,,,,,,29,Class 12,3,20,2,15,20,1,0,0,0,1,0,1,2500,7.8244457,,62,,0,1,1,88,-1.1342438,5000,8.5173931,11,0,0,23,12,
813,High Fixed Pay,0,1,40,1,1,0,2,13,1.2800375,,1,1,0,1.2800375,1,0,0,0,0,0,0,1.2800375,0,0,0,0,0,0,34,Class 6,2,13,1,12,40,1,0,1,1,1,1,0,3500,8.1608038,,50,4,0,3,1,78,-1.1105745,1500,7.3138866,8,0,0,2,6,
814,Pure Effort Task 2,1,1,25,1,2,0,2,16,,-.052307207,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 5,2,16,,,25,1,1,0,0,1,0,0,2000,7.6014023,,50,,0,3,0,,,,,,,,,5,
815,Low Stakes Performance Pay,1,1,24,1,2,0,2,7,.49894649,,0,1,0,.49894649,0,0,0,0,1,0,0,0,0,0,0,.49894649,0,0,,Class 2,2,7,,,20,1,1,0,1,1,0,1,2000,7.6014023,,50,3,0,3,0,,,,,,,,,2,
816,Pure Effort Task 2,0,1,39,1,2,1,1,13,,-.45862299,,1,0,,0,0,0,0,0,0,1,,,,,,,,38,Class 7,1,13,1,13,35,1,0,1,1,1,1,0,1500,7.3138866,,50,,0,3,1,83,1.3747152,13500,9.510519,5,1,0,3,7,
817,Pure Effort Task 2,0,1,,1,1,0,1,10,,.27274543,,1,0,,0,0,0,0,0,0,1,,,,,,,,26,Class 8,1,10,2,11,,1,0,1,1,1,0,,3500,8.1608038,,50,,0,3,1,83,.64096302,1800,7.4960976,2,1,0,1,8,
818,High Stakes Performance Pay,1,1,39,1,1,0,2,16,1.5404012,,0,1,0,1.5404012,0,0,0,1,0,0,0,0,0,0,1.5404012,0,0,0,,Class 12,2,16,,,35,1,0,0,1,1,1,0,3000,8.0067005,,50,4,0,3,0,,,,,,,,,12,
819,Pure Effort Task 1,0,1,34,1,1,0,2,9,,-.8649388,,1,0,,0,0,0,0,0,1,0,,,,,,,,21,Class 8,2,9,2,14,30,1,0,1,1,1,0,0,2200,7.6966672,,50,,0,3,1,83,.12023567,2500,7.8244457,12,0,0,1,8,
820,High Stakes Performance Pay,0,1,48,1,1,1,2,11,.85398787,,0,1,0,.85398787,0,0,0,1,0,0,0,0,0,0,.85398787,0,0,0,22,Graduate and above,2,11,3,16,45,1,0,0,1,1,1,0,1600,7.3783836,4,50,4,0,3,1,83,.9960044,1500,7.3138866,12,1,0,16,13,
824,Low Stakes Performance Pay,1,1,25,1,2,0,3,10,-.37682226,,0,1,0,-.37682226,0,0,0,0,1,0,0,0,0,0,0,-.37682226,0,0,,Class 7,3,10,,,25,1,0,1,0,1,0,0,5000,8.5173931,,50,3,0,3,0,,,,,,,,,7,
825,Pure Effort Task 2,0,1,25,2,,0,3,30,,-.21483353,,1,0,,0,0,0,0,0,0,1,,,,,,,,23,Graduate and above,3,30,3,15,25,1,0,0,1,0,0,0,0,0,,50,,0,3,1,83,1.6587483,0,0,13,0,0,99,13,
827,Low Fixed Pay,0,1,24,2,,0,3,25,1.2090292,,0,1,0,1.2090292,0,1,0,0,0,0,0,0,1.2090292,0,0,0,0,0,21,Graduate and above,3,25,2,19,20,1,0,0,0,0,0,1,0,0,2,50,4,0,3,1,85,.90132672,0,0,12,0,0,23,13,
829,Low Fixed Pay,1,1,38,1,1,1,2,12,-.40049168,,0,1,0,-.40049168,0,1,0,0,0,0,0,0,-.40049168,0,0,0,0,0,,Class 8,2,12,,,35,1,0,1,1,1,1,0,2500,7.8244457,,50,2,0,3,0,,,,,,,,,8,
830,High Fixed Pay,1,1,23,1,5,0,2,8,-.51883882,,0,1,0,-.51883882,1,0,0,0,0,0,0,-.51883882,0,0,0,0,0,0,,Class 6,2,8,,,20,1,0,1,0,1,0,1,3200,8.0712185,,60,2,0,1,0,,,,,,,,,6,
831,Low Stakes Performance Pay,0,1,24,2,,0,2,9,.38059935,,0,1,0,.38059935,0,0,0,0,1,0,0,0,0,0,0,.38059935,0,0,21,Class 12,2,9,2,9,20,1,0,0,0,0,0,1,0,0,4,50,3,0,3,1,83,-.85021079,0,0,12,0,0,99,12,
832,Pure Effort Task 1,1,1,24,1,3,0,3,9,,1.2479033,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Class 8,3,9,,,20,1,0,1,0,1,0,1,1800,7.4960976,,50,,0,3,0,,,,,,,,,8,
833,Low Fixed Pay,0,1,35,1,1,0,1,13,-1.252591,,0,1,0,-1.252591,0,1,0,0,0,0,0,0,-1.252591,0,0,0,0,0,,Class 6,1,13,0,11,35,1,0,1,0,1,1,0,4500,8.412055,4,50,1,0,3,1,85,-1.6076324,3000,8.0067005,8,0,0,20,6,
834,Pure Effort Task 1,0,1,25,1,3,0,2,11,,.11021911,,1,0,,0,0,0,0,0,1,0,,,,,,,,21,Class 7,2,11,2,9,25,1,0,1,0,1,0,0,3000,8.0067005,,50,,0,3,1,78,-.87388021,4000,8.2943001,6,0,1,1,7,
835,High Fixed Pay,0,1,32,1,2,0,3,10,.28592163,,0,1,0,.28592163,1,0,0,0,0,0,0,.28592163,0,0,0,0,0,0,26,Class 8,3,10,0,8,30,1,0,1,1,1,1,0,4500,8.412055,3,50,4,0,3,1,85,-.89754963,2000,7.6014023,5,0,0,5,8,
836,High Fixed Pay,0,1,35,1,2,0,2,18,-.40049168,,0,1,0,-.40049168,1,0,0,0,0,0,0,-.40049168,0,0,0,0,0,0,41,Class 12,2,18,2,10,35,1,0,0,1,1,1,0,5500,8.6126852,3,50,2,0,3,1,85,-.85021079,6000,8.6996813,12,0,0,23,12,
837,High Fixed Pay,1,1,38,1,2,0,1,10,.42793819,,0,1,0,.42793819,1,0,0,0,0,0,0,.42793819,0,0,0,0,0,0,,Class 9,1,10,,,35,1,0,1,1,1,1,0,4000,8.2943001,,50,4,0,3,0,,,,,,,,,9,
838,High Stakes Performance Pay,1,1,30,1,1,0,0,8,-.77920252,,0,1,0,-.77920252,0,0,0,1,0,0,0,0,0,0,-.77920252,0,0,0,,Never attended school,0,8,,,30,0,0,0,1,1,0,0,4000,8.2943001,,50,2,0,3,0,,,,,,,,,0,
839,Low Fixed Pay,0,1,21,1,2,0,3,10,.7356407,,0,1,0,.7356407,0,1,0,0,0,0,0,0,.7356407,0,0,0,0,0,21,Class 6,3,10,1,14,20,1,0,1,0,1,0,1,2100,7.6501689,4,50,4,0,3,1,85,1.1143515,3000,8.0067005,7,0,0,5,6,
840,Pure Effort Task 1,0,1,21,1,3,0,3,23,,2.5481138,,1,0,,0,0,0,0,0,1,0,,,,,,,,21,Class 12,3,23,3,19,20,1,0,0,0,1,0,1,3000,8.0067005,,50,,0,3,1,85,1.0670127,3000,8.0067005,12,0,0,1,12,
842,Pure Effort Task 1,0,1,28,1,2,0,1,10,,-1.4337809,,1,0,,0,0,0,0,0,1,0,,,,,,,,30,Class 7,1,10,3,12,25,1,0,1,1,1,0,0,5700,8.6483965,,50,,0,3,1,78,.87765729,3000,8.0067005,12,0,0,1,7,
843,Low Stakes Performance Pay,0,1,54,1,1,0,1,12,.64096302,,1,1,0,.64096302,0,0,0,0,1,0,0,0,0,0,0,.64096302,0,0,22,Class 9,1,12,2,17,50,1,0,1,1,1,0,0,3000,8.0067005,4,50,3,0,3,1,78,.97233498,2600,7.8636513,12,0,0,19,9,
844,Low Stakes Performance Pay,0,1,55,1,1,1,1,12,-2.0336821,,0,1,0,-2.0336821,0,0,0,0,1,0,0,0,0,0,0,-2.0336821,0,0,32,Class 8,1,12,3,11,55,1,0,1,1,1,1,0,1600,7.3783836,3,50,0,0,3,1,85,-1.8679961,3000,8.0067005,6,0,0,27,8,
847,Low Stakes Performance Pay,1,1,20,1,2,0,3,17,1.2326987,,0,1,0,1.2326987,0,0,0,0,1,0,0,0,0,0,0,1.2326987,0,0,,Class 12,3,17,,,20,1,0,0,0,1,0,1,1050,6.9574976,,50,4,0,3,0,,,,,,,,,12,
849,High Stakes Performance Pay,0,1,50,1,2,0,2,12,.80664903,,0,0,0,.80664903,0,0,0,1,0,0,0,0,0,0,.80664903,0,0,0,33,Class 5,2,12,2,10,50,1,1,0,1,1,0,0,2400,7.7836404,4,50,4,0,1,1,83,.68830186,3000,8.0067005,10,0,0,33,5,
853,Low Fixed Pay,0,1,28,1,2,0,3,14,1.256368,,0,0,0,1.256368,0,1,0,0,0,0,0,0,1.256368,0,0,0,0,0,31,Class 7,3,14,2,16,25,1,0,1,1,1,1,0,2650,7.8826923,4,50,4,0,1,1,83,.47527704,3370,8.1229649,8,0,0,20,7,
855,High Fixed Pay,0,1,37,1,2,0,2,8,-.77920252,,0,0,0,-.77920252,1,0,0,0,0,0,0,-.77920252,0,0,0,0,0,0,32,Class 8,2,8,1,6,35,1,0,1,1,1,1,0,3000,8.0067005,2,50,2,0,1,1,83,-2.0336821,1600,7.3783836,0,1,0,2,8,
856,High Stakes Performance Pay,0,1,40,1,2,0,1,13,-1.1342438,,0,0,0,-1.1342438,0,0,0,1,0,0,0,0,0,0,-1.1342438,0,0,0,39,Class 9,1,13,2,17,40,1,0,1,1,1,1,0,6500,8.7797117,3,50,1,0,1,1,83,-.56617767,3000,8.0067005,10,0,0,14,9,
